CHR,START,STOP,GENE
Chr_07,1764943,1768854,Migut.07G031200.v3.1
Chr_07,1771557,1778789,Migut.07G031300.v3.1
Chr_07,1777757,1780146,Migut.07G031400.v3.1
Chr_07,1792070,1796779,Migut.07G031500.v3.1
Chr_07,1797933,1798370,Migut.07G031600.v3.1
Chr_07,1798884,1803170,Migut.07G031700.v3.1
Chr_07,1805232,1808558,Migut.07G031800.v3.1
Chr_07,1808572,1809623,Migut.07G031900.v3.1
Chr_07,1814842,1815570,Migut.07G032000.v3.1
Chr_07,1817477,1819045,Migut.07G032100.v3.1
Chr_07,1818926,1820877,Migut.07G032200.v3.1
Chr_07,1821182,1821639,Migut.07G032300.v3.1
Chr_07,1822847,1823350,Migut.07G032400.v3.1
Chr_07,1824416,1827137,Migut.07G032500.v3.1
Chr_07,1826977,1827936,Migut.07G032600.v3.1
Chr_07,1831362,1832951,Migut.07G032700.v3.1
Chr_07,1834583,1835243,Migut.07G032800.v3.1
Chr_07,1840106,1843766,Migut.07G032900.v3.1
Chr_07,1844825,1845362,Migut.07G033000.v3.1
Chr_07,1847130,1849563,Migut.07G033100.v3.1
Chr_07,1855353,1856006,Migut.07G033200.v3.1
Chr_07,1858369,1859039,Migut.07G033300.v3.1
Chr_07,1859134,1860268,Migut.07G033400.v3.1
Chr_07,1860783,1861952,Migut.07G033500.v3.1
Chr_07,1862491,1864907,Migut.07G033600.v3.1
Chr_07,1864929,1865767,Migut.07G033700.v3.1
Chr_07,1867295,1868818,Migut.07G033800.v3.1
Chr_07,1869926,1871332,Migut.07G033900.v3.1
Chr_07,1872225,1873416,Migut.07G034000.v3.1
Chr_07,1879038,1881156,Migut.07G034100.v3.1
Chr_07,1881219,1886066,Migut.07G034200.v3.1
Chr_07,1886637,1889283,Migut.07G034300.v3.1
Chr_07,1890941,1891489,Migut.07G034400.v3.1
Chr_07,1892319,1895579,Migut.07G034500.v3.1
Chr_07,1907265,1911157,Migut.07G034600.v3.1
Chr_07,1921836,1923476,Migut.07G034700.v3.1
Chr_07,1923616,1926395,Migut.07G034800.v3.1
Chr_07,1926472,1929801,Migut.07G034900.v3.1
Chr_07,1931629,1934961,Migut.07G035000.v3.1
Chr_07,1939050,1942002,Migut.07G035100.v3.1
Chr_07,1949260,1954038,Migut.07G035200.v3.1
Chr_07,1959597,1964456,Migut.07G035300.v3.1
Chr_07,1964600,1967353,Migut.07G035400.v3.1
Chr_07,1969139,1970221,Migut.07G035500.v3.1
Chr_07,1974705,1976198,Migut.07G035600.v3.1
Chr_07,1980405,1983412,Migut.07G035700.v3.1
Chr_07,1983373,1988354,Migut.07G035800.v3.1
Chr_07,1992940,1996102,Migut.07G035900.v3.1
Chr_07,2002673,2004455,Migut.07G036000.v3.1
Chr_07,2004471,2005696,Migut.07G036100.v3.1
Chr_07,2011589,2015044,Migut.07G036200.v3.1
Chr_07,2029848,2033668,Migut.07G036300.v3.1
Chr_07,2035099,2037394,Migut.07G036400.v3.1
Chr_07,2039544,2040908,Migut.07G036500.v3.1
Chr_07,2045655,2047201,Migut.07G036600.v3.1
Chr_07,2047737,2050492,Migut.07G036700.v3.1
Chr_07,2051218,2052911,Migut.07G036800.v3.1
Chr_07,2053525,2060751,Migut.07G036900.v3.1
Chr_07,2061602,2063268,Migut.07G037000.v3.1
Chr_07,2064531,2067283,Migut.07G037100.v3.1
Chr_07,2068557,2071422,Migut.07G037200.v3.1
Chr_07,2071475,2074992,Migut.07G037300.v3.1
Chr_07,2085453,2093270,Migut.07G037400.v3.1
Chr_07,2100860,2103311,Migut.07G037500.v3.1
Chr_07,2105135,2109339,Migut.07G037600.v3.1
Chr_07,2109578,2111228,Migut.07G037700.v3.1
Chr_07,2120027,2120744,Migut.07G037800.v3.1
Chr_07,2129106,2130966,Migut.07G037900.v3.1
Chr_07,2131110,2134442,Migut.07G038000.v3.1
Chr_07,2142234,2143056,Migut.07G038100.v3.1
Chr_07,2145114,2146906,Migut.07G038200.v3.1
Chr_07,2148330,2154109,Migut.07G038300.v3.1
Chr_07,2171012,2173115,Migut.07G038400.v3.1
Chr_07,2183902,2187055,Migut.07G038500.v3.1
Chr_07,2192473,2195459,Migut.07G038600.v3.1
Chr_07,2195481,2197610,Migut.07G038700.v3.1
Chr_07,2203965,2206321,Migut.07G038800.v3.1
Chr_07,2216841,2219360,Migut.07G038900.v3.1
Chr_07,2220645,2223243,Migut.07G039000.v3.1
Chr_07,2232045,2233859,Migut.07G039100.v3.1
Chr_07,2234819,2236529,Migut.07G039200.v3.1
Chr_07,2249239,2252636,Migut.07G039300.v3.1
Chr_07,2259304,2262463,Migut.07G039400.v3.1
Chr_07,2273889,2282122,Migut.07G039500.v3.1
Chr_07,2285268,2287180,Migut.07G039600.v3.1
Chr_07,2288073,2292156,Migut.07G039700.v3.1
Chr_07,2294491,2301300,Migut.07G039800.v3.1
Chr_07,2302662,2305660,Migut.07G039900.v3.1
Chr_07,2308505,2314332,Migut.07G040000.v3.1
Chr_07,2316908,2318477,Migut.07G040100.v3.1
Chr_07,2333714,2335826,Migut.07G040200.v3.1
Chr_07,2338342,2342144,Migut.07G040300.v3.1
Chr_07,2342726,2346047,Migut.07G040400.v3.1
Chr_07,2345955,2347167,Migut.07G040500.v3.1
Chr_07,2347443,2352159,Migut.07G040600.v3.1
Chr_07,2353692,2355356,Migut.07G040700.v3.1
Chr_07,2355918,2357700,Migut.07G040800.v3.1
Chr_07,2358975,2360666,Migut.07G040900.v3.1
Chr_07,2361486,2366684,Migut.07G041000.v3.1
Chr_07,2373270,2374489,Migut.07G041100.v3.1
Chr_07,2374932,2376954,Migut.07G041200.v3.1
Chr_07,2380958,2382762,Migut.07G041300.v3.1
Chr_07,2383804,2389313,Migut.07G041400.v3.1
Chr_07,2390359,2395126,Migut.07G041500.v3.1
Chr_07,2403411,2407106,Migut.07G041600.v3.1
Chr_07,2408721,2410704,Migut.07G041700.v3.1
Chr_07,2410590,2412512,Migut.07G041800.v3.1
Chr_07,2415551,2417371,Migut.07G041900.v3.1
Chr_07,2418103,2419930,Migut.07G042000.v3.1
Chr_07,2420409,2426400,Migut.07G042100.v3.1
Chr_07,2427273,2427772,Migut.07G042200.v3.1
Chr_07,2428736,2436359,Migut.07G042300.v3.1
Chr_07,2439438,2443710,Migut.07G042400.v3.1
Chr_07,2444692,2448766,Migut.07G042500.v3.1
Chr_07,2449023,2450174,Migut.07G042600.v3.1
Chr_07,2451075,2453832,Migut.07G042700.v3.1
Chr_07,2456079,2462836,Migut.07G042800.v3.1
Chr_07,2463857,2470964,Migut.07G042900.v3.1
Chr_07,2471744,2472212,Migut.07G043000.v3.1
Chr_07,2474809,2476723,Migut.07G043100.v3.1
Chr_07,2480351,2483936,Migut.07G043200.v3.1
Chr_07,2489141,2489641,Migut.07G043300.v3.1
Chr_07,2496832,2497827,Migut.07G043400.v3.1
Chr_07,2504586,2509202,Migut.07G043500.v3.1
Chr_07,2521141,2523552,Migut.07G043600.v3.1
Chr_07,2524265,2527314,Migut.07G043700.v3.1
Chr_07,2527231,2529329,Migut.07G043800.v3.1
Chr_07,2535840,2539019,Migut.07G043900.v3.1
Chr_07,2539469,2541423,Migut.07G044000.v3.1
Chr_07,2542365,2545526,Migut.07G044100.v3.1
Chr_07,2556661,2559213,Migut.07G044200.v3.1
Chr_07,2561904,2564398,Migut.07G044300.v3.1
Chr_07,2566173,2568957,Migut.07G044400.v3.1
Chr_07,2569899,2571753,Migut.07G044500.v3.1
Chr_07,2572838,2575266,Migut.07G044600.v3.1
Chr_07,2575059,2577373,Migut.07G044700.v3.1
Chr_07,2583683,2585234,Migut.07G044800.v3.1
Chr_07,2591396,2592481,Migut.07G044900.v3.1
Chr_07,2608357,2608942,Migut.07G045000.v3.1
Chr_07,2625199,2626288,Migut.07G045100.v3.1
Chr_07,2629896,2632303,Migut.07G045200.v3.1
Chr_07,2633526,2635973,Migut.07G045300.v3.1
Chr_07,2639091,2641303,Migut.07G045400.v3.1
Chr_07,2669158,2669812,Migut.07G045500.v3.1
Chr_07,2672238,2672957,Migut.07G045600.v3.1
Chr_07,2680854,2681546,Migut.07G045700.v3.1
Chr_07,2699845,2700966,Migut.07G045800.v3.1
Chr_07,2703021,2704103,Migut.07G045900.v3.1
Chr_07,2707143,2708876,Migut.07G046000.v3.1
Chr_07,2720308,2720894,Migut.07G046100.v3.1
Chr_07,2722206,2722839,Migut.07G046200.v3.1
Chr_07,2726448,2732014,Migut.07G046300.v3.1
Chr_07,2732681,2734729,Migut.07G046400.v3.1
Chr_07,2750923,2753294,Migut.07G046500.v3.1
Chr_07,2754789,2756371,Migut.07G046600.v3.1
Chr_07,2764902,2766485,Migut.07G046700.v3.1
Chr_07,2777266,2779657,Migut.07G046800.v3.1
Chr_07,2782039,2784465,Migut.07G046900.v3.1
Chr_07,2789537,2792550,Migut.07G047000.v3.1
Chr_07,2809210,2812099,Migut.07G047100.v3.1
Chr_07,2818495,2820168,Migut.07G047200.v3.1
Chr_07,2826561,2829749,Migut.07G047300.v3.1
Chr_07,2829717,2835408,Migut.07G047400.v3.1
Chr_07,2836781,2838902,Migut.07G047500.v3.1
Chr_07,2842962,2844939,Migut.07G047600.v3.1
Chr_07,2849906,2852737,Migut.07G047700.v3.1
Chr_07,2853307,2857450,Migut.07G047800.v3.1
Chr_07,2859729,2860502,Migut.07G047900.v3.1
Chr_07,2863468,2869249,Migut.07G048000.v3.1
Chr_07,2870689,2873410,Migut.07G048100.v3.1
Chr_07,2874722,2877526,Migut.07G048200.v3.1
Chr_07,2879053,2881626,Migut.07G048300.v3.1
Chr_07,2883898,2887439,Migut.07G048400.v3.1
Chr_07,2893213,2898509,Migut.07G048500.v3.1
Chr_07,2902670,2907892,Migut.07G048600.v3.1
Chr_07,2908323,2910214,Migut.07G048700.v3.1
Chr_07,2911571,2915905,Migut.07G048800.v3.1
Chr_07,2924953,2928190,Migut.07G048900.v3.1
Chr_07,2923407,2938197,Migut.07G049000.v3.1
Chr_07,2939825,2941666,Migut.07G049100.v3.1
Chr_07,2941772,2945726,Migut.07G049200.v3.1
Chr_07,2948111,2951962,Migut.07G049300.v3.1
Chr_07,2956317,2960563,Migut.07G049400.v3.1
Chr_07,2960487,2963340,Migut.07G049500.v3.1
Chr_07,2965194,2973631,Migut.07G049600.v3.1
Chr_07,2982424,2986268,Migut.07G049700.v3.1
Chr_07,2987453,2987920,Migut.07G049800.v3.1
Chr_07,2994338,2995397,Migut.07G049900.v3.1
Chr_07,2999769,3005044,Migut.07G050000.v3.1
Chr_07,3005626,3007422,Migut.07G050100.v3.1
Chr_07,3009577,3016087,Migut.07G050200.v3.1
Chr_07,3016960,3019546,Migut.07G050300.v3.1
Chr_07,3020090,3026497,Migut.07G050400.v3.1
Chr_07,3033065,3039381,Migut.07G050500.v3.1
Chr_07,3039957,3043585,Migut.07G050600.v3.1
Chr_07,3045334,3049014,Migut.07G050700.v3.1
Chr_07,3050437,3051095,Migut.07G050800.v3.1
Chr_07,3056589,3059927,Migut.07G050900.v3.1
Chr_07,3060059,3061223,Migut.07G051000.v3.1
Chr_07,3064585,3066418,Migut.07G051100.v3.1
Chr_07,3066255,3071249,Migut.07G051200.v3.1
Chr_07,3067984,3071185,Migut.07G051300.v3.1
Chr_07,3073514,3076090,Migut.07G051400.v3.1
Chr_07,3076057,3077892,Migut.07G051500.v3.1
Chr_07,3079777,3084698,Migut.07G051600.v3.1
Chr_07,3091666,3093670,Migut.07G051700.v3.1
Chr_07,3110125,3112812,Migut.07G051800.v3.1
Chr_07,3118442,3120531,Migut.07G051900.v3.1
Chr_07,3120606,3132198,Migut.07G052000.v3.1
Chr_07,3134728,3138663,Migut.07G052100.v3.1
Chr_07,3143978,3148084,Migut.07G052200.v3.1
Chr_07,3157718,3165524,Migut.07G052300.v3.1
Chr_07,3166377,3170504,Migut.07G052400.v3.1
Chr_07,3173218,3175366,Migut.07G052500.v3.1
Chr_07,3185455,3189352,Migut.07G052600.v3.1
Chr_07,3194665,3197887,Migut.07G052700.v3.1
Chr_07,3203193,3204660,Migut.07G052800.v3.1
Chr_07,3214648,3216102,Migut.07G052900.v3.1
Chr_07,3216493,3220085,Migut.07G053000.v3.1
Chr_07,3230501,3232976,Migut.07G053100.v3.1
Chr_07,3235959,3236809,Migut.07G053200.v3.1
Chr_07,3242311,3243080,Migut.07G053300.v3.1
Chr_07,3244685,3247824,Migut.07G053400.v3.1
Chr_07,3248739,3253276,Migut.07G053500.v3.1
Chr_07,3253735,3255585,Migut.07G053600.v3.1
Chr_07,3254966,3258222,Migut.07G053700.v3.1
Chr_07,3262296,3271748,Migut.07G053800.v3.1
Chr_07,3290639,3293898,Migut.07G053900.v3.1
Chr_07,3307009,3308923,Migut.07G054000.v3.1
Chr_07,3312351,3318029,Migut.07G054100.v3.1
Chr_07,3320767,3323546,Migut.07G054200.v3.1
Chr_07,3326693,3329285,Migut.07G054300.v3.1
Chr_07,3330687,3332989,Migut.07G054400.v3.1
Chr_07,3333560,3339456,Migut.07G054500.v3.1
Chr_07,3341213,3344393,Migut.07G054600.v3.1
Chr_07,3347027,3349211,Migut.07G054700.v3.1
Chr_07,3349212,3349934,Migut.07G054800.v3.1
Chr_07,3352960,3353648,Migut.07G054900.v3.1
Chr_07,3362630,3370700,Migut.07G055000.v3.1
Chr_07,3385066,3388328,Migut.07G055100.v3.1
Chr_07,3403042,3405152,Migut.07G055200.v3.1
Chr_07,3406103,3408275,Migut.07G055300.v3.1
Chr_07,3408132,3411020,Migut.07G055400.v3.1
Chr_07,3413894,3420135,Migut.07G055500.v3.1
Chr_07,3421841,3423702,Migut.07G055600.v3.1
Chr_07,3432512,3437653,Migut.07G055700.v3.1
Chr_07,3438707,3439708,Migut.07G055800.v3.1
Chr_07,3440752,3441109,Migut.07G055900.v3.1
Chr_07,3441315,3448273,Migut.07G056000.v3.1
Chr_07,3454978,3458061,Migut.07G056100.v3.1
Chr_07,3458746,3467109,Migut.07G056200.v3.1
Chr_07,3468309,3478007,Migut.07G056300.v3.1
Chr_07,3493097,3496362,Migut.07G056400.v3.1
Chr_07,3499621,3504766,Migut.07G056500.v3.1
Chr_07,3505531,3515121,Migut.07G056600.v3.1
Chr_07,3520677,3527649,Migut.07G056700.v3.1
Chr_07,3529730,3530219,Migut.07G056800.v3.1
Chr_07,3530746,3532384,Migut.07G056900.v3.1
Chr_07,3534232,3539355,Migut.07G057000.v3.1
Chr_07,3539115,3542128,Migut.07G057100.v3.1
Chr_07,3546597,3551488,Migut.07G057200.v3.1
Chr_07,3552041,3553837,Migut.07G057300.v3.1
Chr_07,3557601,3559650,Migut.07G057400.v3.1
Chr_07,3560472,3561604,Migut.07G057500.v3.1
Chr_07,3568777,3570044,Migut.07G057600.v3.1
Chr_07,3574613,3576422,Migut.07G057700.v3.1
Chr_07,3581775,3584048,Migut.07G057800.v3.1
Chr_07,3588246,3588874,Migut.07G057900.v3.1
Chr_07,3591799,3592356,Migut.07G058000.v3.1
Chr_07,3597832,3598158,Migut.07G058100.v3.1
Chr_07,3603765,3604218,Migut.07G058200.v3.1
Chr_07,3605231,3605701,Migut.07G058300.v3.1
Chr_07,3606653,3607496,Migut.07G058400.v3.1
Chr_07,3613036,3613675,Migut.07G058500.v3.1
Chr_07,3618290,3622458,Migut.07G058600.v3.1
Chr_07,3641170,3641571,Migut.07G058700.v3.1
Chr_07,3644980,3648160,Migut.07G058800.v3.1
Chr_07,3650172,3655254,Migut.07G058900.v3.1
Chr_07,3657316,3659145,Migut.07G059000.v3.1
Chr_07,3670612,3672300,Migut.07G059100.v3.1
Chr_07,3683395,3684910,Migut.07G059200.v3.1
Chr_07,3715344,3716999,Migut.07G059300.v3.1
Chr_07,3726822,3732188,Migut.07G059400.v3.1
Chr_07,3732753,3738077,Migut.07G059500.v3.1
Chr_07,3742669,3747634,Migut.07G059600.v3.1
Chr_07,3751313,3753138,Migut.07G059700.v3.1
Chr_07,3752800,3758432,Migut.07G059800.v3.1
Chr_07,3762440,3765976,Migut.07G059900.v3.1
Chr_07,3776197,3780921,Migut.07G060000.v3.1
Chr_07,3795984,3802814,Migut.07G060100.v3.1
Chr_07,3823856,3831396,Migut.07G060200.v3.1
Chr_07,3838617,3842236,Migut.07G060300.v3.1
Chr_07,3846102,3852533,Migut.07G060400.v3.1
Chr_07,3854017,3856395,Migut.07G060500.v3.1
Chr_07,3858290,3862513,Migut.07G060600.v3.1
Chr_07,3867133,3867668,Migut.07G060700.v3.1
Chr_07,3875042,3875392,Migut.07G060800.v3.1
Chr_07,3881242,3881734,Migut.07G060900.v3.1
Chr_07,3887206,3887757,Migut.07G061000.v3.1
Chr_07,3896314,3896965,Migut.07G061100.v3.1
Chr_07,3901916,3903058,Migut.07G061200.v3.1
Chr_07,3903372,3903941,Migut.07G061300.v3.1
Chr_07,3928213,3928838,Migut.07G061400.v3.1
Chr_07,3932494,3933168,Migut.07G061500.v3.1
Chr_07,3934378,3934983,Migut.07G061600.v3.1
Chr_07,3940291,3940635,Migut.07G061700.v3.1
Chr_07,3942040,3942592,Migut.07G061800.v3.1
Chr_07,3979263,3987334,Migut.07G061900.v3.1
Chr_07,3988972,3989543,Migut.07G062000.v3.1
Chr_07,3998904,4000836,Migut.07G062100.v3.1
Chr_07,4021391,4023190,Migut.07G062200.v3.1
Chr_07,4024537,4025092,Migut.07G062300.v3.1
Chr_07,4028027,4030149,Migut.07G062400.v3.1
Chr_07,4039667,4041457,Migut.07G062500.v3.1
Chr_07,4044238,4045864,Migut.07G062600.v3.1
Chr_07,4063038,4066483,Migut.07G062700.v3.1
Chr_07,4076259,4079116,Migut.07G062800.v3.1
Chr_07,4079707,4084328,Migut.07G062900.v3.1
Chr_07,4085838,4089895,Migut.07G063000.v3.1
Chr_07,4092758,4093664,Migut.07G063100.v3.1
Chr_07,4096371,4097673,Migut.07G063200.v3.1
Chr_07,4101463,4107984,Migut.07G063300.v3.1
Chr_07,4110950,4112528,Migut.07G063400.v3.1
Chr_07,4120839,4126042,Migut.07G063500.v3.1
Chr_07,4127883,4130451,Migut.07G063600.v3.1
Chr_07,4136955,4139075,Migut.07G063700.v3.1
Chr_07,4143953,4146284,Migut.07G063800.v3.1
Chr_07,4149336,4152717,Migut.07G063900.v3.1
Chr_07,4160541,4163685,Migut.07G064000.v3.1
Chr_07,4167158,4170020,Migut.07G064100.v3.1
Chr_07,4182831,4186080,Migut.07G064200.v3.1
Chr_07,4192130,4194479,Migut.07G064300.v3.1
Chr_07,4202956,4204668,Migut.07G064400.v3.1
Chr_07,4207792,4210109,Migut.07G064500.v3.1
Chr_07,4217968,4222648,Migut.07G064600.v3.1
Chr_07,4222907,4224444,Migut.07G064700.v3.1
Chr_07,4229858,4231319,Migut.07G064800.v3.1
Chr_07,4236392,4238880,Migut.07G064900.v3.1
Chr_07,4259533,4262626,Migut.07G065000.v3.1
Chr_07,4262714,4265030,Migut.07G065100.v3.1
Chr_07,4266976,4268190,Migut.07G065200.v3.1
Chr_07,4282387,4288345,Migut.07G065300.v3.1
Chr_07,4290892,4295584,Migut.07G065400.v3.1
Chr_07,4306305,4306814,Migut.07G065500.v3.1
Chr_07,4314191,4314717,Migut.07G065600.v3.1
Chr_07,4321600,4322158,Migut.07G065700.v3.1
Chr_07,4342056,4342596,Migut.07G065800.v3.1
Chr_07,4358033,4361869,Migut.07G065900.v3.1
Chr_07,4365866,4368766,Migut.07G066000.v3.1
Chr_07,4369023,4370104,Migut.07G066100.v3.1
Chr_07,4372620,4374525,Migut.07G066200.v3.1
Chr_07,4376038,4377485,Migut.07G066300.v3.1
Chr_07,4379504,4382122,Migut.07G066400.v3.1
Chr_07,4383531,4388700,Migut.07G066500.v3.1
Chr_07,4390371,4394393,Migut.07G066600.v3.1
Chr_07,4400152,4400674,Migut.07G066700.v3.1
Chr_07,4412489,4418746,Migut.07G066800.v3.1
Chr_07,4429028,4431238,Migut.07G066900.v3.1
Chr_07,4436140,4441956,Migut.07G067000.v3.1
Chr_07,4445632,4449881,Migut.07G067100.v3.1
Chr_07,4450033,4452720,Migut.07G067200.v3.1
Chr_07,4453001,4455277,Migut.07G067300.v3.1
Chr_07,4468201,4472905,Migut.07G067400.v3.1
Chr_07,4482555,4487762,Migut.07G067500.v3.1
Chr_07,4517447,4519705,Migut.07G067600.v3.1
Chr_07,4542443,4547739,Migut.07G067700.v3.1
Chr_07,4601817,4603982,Migut.07G067800.v3.1
Chr_07,4616546,4624282,Migut.07G067900.v3.1
Chr_07,4636400,4640053,Migut.07G068000.v3.1
Chr_07,4673298,4675318,Migut.07G068100.v3.1
Chr_07,4692297,4694710,Migut.07G068200.v3.1
Chr_07,4741004,4744710,Migut.07G068300.v3.1
Chr_07,4769568,4772186,Migut.07G068400.v3.1
Chr_07,4774124,4785556,Migut.07G068500.v3.1
Chr_07,4787418,4789208,Migut.07G068600.v3.1
Chr_07,4804560,4810545,Migut.07G068700.v3.1
Chr_07,4815569,4816061,Migut.07G068800.v3.1
Chr_07,4842643,4843190,Migut.07G068900.v3.1
Chr_07,4847976,4849305,Migut.07G069000.v3.1
Chr_07,4859020,4869111,Migut.07G069100.v3.1
Chr_07,4888090,4894028,Migut.07G069200.v3.1
Chr_07,4912357,4915838,Migut.07G069300.v3.1
Chr_07,4939212,4941848,Migut.07G069400.v3.1
Chr_07,4951350,4951919,Migut.07G069500.v3.1
Chr_07,4968546,4968746,Migut.07G069600.v3.1
Chr_07,4992420,4993105,Migut.07G069700.v3.1
Chr_07,4996510,4997300,Migut.07G069800.v3.1
Chr_07,5014963,5023224,Migut.07G069900.v3.1
Chr_07,5038872,5040669,Migut.07G070000.v3.1
Chr_07,5049808,5054812,Migut.07G070100.v3.1
Chr_07,5074291,5076805,Migut.07G070200.v3.1
Chr_07,5106654,5115231,Migut.07G070300.v3.1
Chr_07,5148060,5150429,Migut.07G070400.v3.1
Chr_07,5151659,5158741,Migut.07G070500.v3.1
Chr_07,5174807,5177982,Migut.07G070600.v3.1
Chr_07,5189396,5191429,Migut.07G070700.v3.1
Chr_07,5209310,5213828,Migut.07G070800.v3.1
Chr_07,5217407,5218155,Migut.07G070900.v3.1
Chr_07,5222679,5223635,Migut.07G071000.v3.1
Chr_07,5258274,5261202,Migut.07G071100.v3.1
Chr_07,5383611,5385007,Migut.07G071200.v3.1
Chr_07,5396796,5397427,Migut.07G071300.v3.1
Chr_07,5399156,5401100,Migut.07G071400.v3.1
Chr_07,5403644,5419211,Migut.07G071500.v3.1
Chr_07,5479747,5481518,Migut.07G071600.v3.1
Chr_07,5481603,5484606,Migut.07G071700.v3.1
Chr_07,5530907,5533629,Migut.07G071800.v3.1
Chr_07,5533799,5538213,Migut.07G071900.v3.1
Chr_07,5553822,5557748,Migut.07G072000.v3.1
Chr_07,5557673,5562007,Migut.07G072100.v3.1
Chr_07,5564658,5566991,Migut.07G072200.v3.1
Chr_07,5662361,5665982,Migut.07G072300.v3.1
Chr_07,5707589,5715076,Migut.07G072400.v3.1
Chr_07,5722497,5723048,Migut.07G072500.v3.1
Chr_07,5724422,5728197,Migut.07G072600.v3.1
Chr_07,5750447,5750962,Migut.07G072700.v3.1
Chr_07,5762385,5769765,Migut.07G072800.v3.1
Chr_07,5788634,5790704,Migut.07G072900.v3.1
Chr_07,5818632,5822524,Migut.07G073000.v3.1
Chr_07,5837498,5842302,Migut.07G073100.v3.1
Chr_07,5849233,5850801,Migut.07G073200.v3.1
Chr_07,5951389,5952858,Migut.07G073300.v3.1
Chr_07,6012488,6013867,Migut.07G073400.v3.1
Chr_07,6035019,6036657,Migut.07G073500.v3.1
Chr_07,6036909,6038294,Migut.07G073600.v3.1
Chr_07,6133328,6135090,Migut.07G073700.v3.1
Chr_07,6155702,6157430,Migut.07G073800.v3.1
Chr_07,6233126,6235012,Migut.07G073900.v3.1
Chr_07,6252821,6254532,Migut.07G074000.v3.1
Chr_07,6313617,6322368,Migut.07G074100.v3.1
Chr_07,6359446,6363561,Migut.07G074200.v3.1
Chr_07,6387647,6391048,Migut.07G074300.v3.1
Chr_07,6391933,6393959,Migut.07G074400.v3.1
Chr_07,6424993,6429694,Migut.07G074500.v3.1
Chr_07,6452624,6456695,Migut.07G074600.v3.1
Chr_07,6481367,6485134,Migut.07G074700.v3.1
Chr_07,6490924,6491357,Migut.07G074800.v3.1
Chr_07,6504684,6511693,Migut.07G074900.v3.1
Chr_07,6569973,6577910,Migut.07G075000.v3.1
Chr_07,6680831,6682610,Migut.07G075100.v3.1
Chr_07,6684500,6689152,Migut.07G075200.v3.1
Chr_07,6701278,6705180,Migut.07G075300.v3.1
Chr_07,6727462,6729453,Migut.07G075400.v3.1
Chr_07,6730255,6730684,Migut.07G075500.v3.1
Chr_07,6747841,6749148,Migut.07G075600.v3.1
Chr_07,6750890,6751129,Migut.07G075700.v3.1
Chr_07,6756888,6758181,Migut.07G075800.v3.1
Chr_07,6829683,6832155,Migut.07G075900.v3.1
Chr_07,6847889,6849522,Migut.07G076000.v3.1
Chr_07,6918982,6928081,Migut.07G076100.v3.1
Chr_07,6970189,6971086,Migut.07G076200.v3.1
Chr_07,6973023,6975534,Migut.07G076300.v3.1
Chr_07,6976395,6981814,Migut.07G076400.v3.1
Chr_07,6989269,6989990,Migut.07G076500.v3.1
Chr_07,7020850,7021889,Migut.07G076600.v3.1
Chr_07,7083286,7083730,Migut.07G076700.v3.1
Chr_07,7089227,7090165,Migut.07G076800.v3.1
Chr_07,7147298,7147927,Migut.07G076900.v3.1
Chr_07,7182052,7183074,Migut.07G077000.v3.1
Chr_07,7250807,7252087,Migut.07G077100.v3.1
Chr_07,7302051,7303519,Migut.07G077200.v3.1
Chr_07,7376173,7389953,Migut.07G077300.v3.1
Chr_07,7391500,7392224,Migut.07G077400.v3.1
Chr_07,7409505,7410478,Migut.07G077500.v3.1
Chr_07,7411484,7416796,Migut.07G077600.v3.1
Chr_07,7513111,7517453,Migut.07G077700.v3.1
Chr_07,7519705,7524179,Migut.07G077800.v3.1
Chr_07,7542188,7542989,Migut.07G077900.v3.1
Chr_07,7546313,7551160,Migut.07G078000.v3.1
Chr_07,7552610,7554571,Migut.07G078100.v3.1
Chr_07,7554909,7557414,Migut.07G078200.v3.1
Chr_07,7567286,7570698,Migut.07G078300.v3.1
Chr_07,7583431,7586648,Migut.07G078400.v3.1
Chr_07,7587086,7587521,Migut.07G078500.v3.1
Chr_07,7589350,7598504,Migut.07G078600.v3.1
Chr_07,7612392,7613100,Migut.07G078700.v3.1
Chr_07,7652221,7653051,Migut.07G078800.v3.1
Chr_07,7657791,7658764,Migut.07G078900.v3.1
Chr_07,7706977,7708038,Migut.07G079000.v3.1
Chr_07,7808811,7811829,Migut.07G079100.v3.1
Chr_07,7828927,7830123,Migut.07G079200.v3.1
Chr_07,7884513,7886296,Migut.07G079300.v3.1
Chr_07,7944430,7958427,Migut.07G079400.v3.1
Chr_07,7959097,7959711,Migut.07G079500.v3.1
Chr_07,7978325,7979278,Migut.07G079600.v3.1
Chr_07,7984923,7990142,Migut.07G079700.v3.1
Chr_07,8127652,8132317,Migut.07G079800.v3.1
Chr_07,8136532,8141005,Migut.07G079900.v3.1
Chr_07,8157747,8162645,Migut.07G080000.v3.1
