Ortholog Group	Gene Name	Organism Name	Ortholog Gene Name	Ortholog Organism Name	Relationship
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT3G03840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT5G18060	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT4G38840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT5G18030	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT4G34800	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT4G34810	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT5G18050	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT4G38825	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT5G18020	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G014900	Mguttatus_var_IM62_v4.1	AT5G18010	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT5G18080	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT3G03850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT3G03820	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT2G21200	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT4G38850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT3G03830	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT3G03840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT5G18060	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT4G38840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT5G18030	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT4G34800	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT4G34810	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT5G18050	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT4G38825	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT5G18020	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015000	Mguttatus_var_IM62_v4.1	AT5G18010	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT5G18080	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT3G03850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT3G03820	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT2G21200	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT4G38850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT3G03830	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT3G03840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT5G18060	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT4G38840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT5G18030	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT4G34800	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT4G34810	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT5G18050	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT4G38825	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT5G18020	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015100	Mguttatus_var_IM62_v4.1	AT5G18010	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT5G18080	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT3G03850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT3G03820	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT2G21200	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT4G38850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT3G03830	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT3G03840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT5G18060	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT4G38840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT5G18030	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT4G34800	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT4G34810	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT5G18050	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT4G38825	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT5G18020	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015300	Mguttatus_var_IM62_v4.1	AT5G18010	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT5G18080	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT3G03850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT3G03820	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT2G21200	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT4G38850	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT3G03830	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT3G03840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT5G18060	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT4G38840	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT5G18030	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT4G34800	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT4G34810	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT5G18050	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT4G38825	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT5G18020	Athaliana_Araport11	many-to-many
447_948_11445	Migut.02G015400	Mguttatus_var_IM62_v4.1	AT5G18010	Athaliana_Araport11	many-to-many
447_948_2101	Migut.02G015500	Mguttatus_var_IM62_v4.1	AT5G14520	Athaliana_Araport11	many-to-one
447_948_11265	Migut.02G015700	Mguttatus_var_IM62_v4.1	AT4G34770	Athaliana_Araport11	one-to-one
447_948_11424	Migut.02G015800	Mguttatus_var_IM62_v4.1	AT2G21210	Athaliana_Araport11	one-to-one
447_948_5865	Migut.02G015900	Mguttatus_var_IM62_v4.1	AT4G34830	Athaliana_Araport11	one-to-one
447_948_5803	Migut.02G016000	Mguttatus_var_IM62_v4.1	AT4G38810	Athaliana_Araport11	one-to-one
447_948_5347	Migut.02G016200	Mguttatus_var_IM62_v4.1	AT2G21190	Athaliana_Araport11	many-to-many
447_948_5347	Migut.02G016200	Mguttatus_var_IM62_v4.1	AT4G38790	Athaliana_Araport11	many-to-many
447_948_949	Migut.02G016300	Mguttatus_var_IM62_v4.1	AT4G30150	Athaliana_Araport11	one-to-one
447_948_11514	Migut.02G016400	Mguttatus_var_IM62_v4.1	AT2G21180	Athaliana_Araport11	one-to-one
447_948_5228	Migut.02G016500	Mguttatus_var_IM62_v4.1	AT2G21170	Athaliana_Araport11	one-to-one
447_948_4810	Migut.02G016600	Mguttatus_var_IM62_v4.1	AT2G21150	Athaliana_Araport11	one-to-one
447_948_8541	Migut.02G016700	Mguttatus_var_IM62_v4.1	AT2G21160	Athaliana_Araport11	many-to-one
447_948_11220	Migut.02G016800	Mguttatus_var_IM62_v4.1	AT2G21140	Athaliana_Araport11	one-to-one
447_948_1200	Migut.02G017100	Mguttatus_var_IM62_v4.1	AT4G34710	Athaliana_Araport11	one-to-many
447_948_1200	Migut.02G017100	Mguttatus_var_IM62_v4.1	AT2G16500	Athaliana_Araport11	one-to-many
447_948_5906	Migut.02G017200	Mguttatus_var_IM62_v4.1	AT2G21270	Athaliana_Araport11	one-to-many
447_948_5906	Migut.02G017200	Mguttatus_var_IM62_v4.1	AT4G38930	Athaliana_Araport11	one-to-many
447_948_11613	Migut.02G017300	Mguttatus_var_IM62_v4.1	AT2G21290	Athaliana_Araport11	one-to-one
447_948_9979	Migut.02G017400	Mguttatus_var_IM62_v4.1	AT4G34700	Athaliana_Araport11	many-to-one
447_948_1728	Migut.02G017500	Mguttatus_var_IM62_v4.1	AT4G38950	Athaliana_Araport11	many-to-many
447_948_1728	Migut.02G017500	Mguttatus_var_IM62_v4.1	AT2G21300	Athaliana_Araport11	many-to-many
447_948_9631	Migut.02G017600	Mguttatus_var_IM62_v4.1	AT4G38960	Athaliana_Araport11	one-to-many
447_948_9631	Migut.02G017600	Mguttatus_var_IM62_v4.1	AT2G21320	Athaliana_Araport11	one-to-many
447_948_3133	Migut.02G017700	Mguttatus_var_IM62_v4.1	AT4G38970	Athaliana_Araport11	many-to-many
447_948_3133	Migut.02G017700	Mguttatus_var_IM62_v4.1	AT2G21330	Athaliana_Araport11	many-to-many
447_948_2400	Migut.02G017900	Mguttatus_var_IM62_v4.1	AT4G39010	Athaliana_Araport11	one-to-one
447_948_2156	Migut.02G018100	Mguttatus_var_IM62_v4.1	AT2G16485	Athaliana_Araport11	one-to-one
447_948_4435	Migut.02G018300	Mguttatus_var_IM62_v4.1	AT4G34660	Athaliana_Araport11	one-to-one
447_948_3348	Migut.02G018400	Mguttatus_var_IM62_v4.1	AT4G34640	Athaliana_Araport11	many-to-many
447_948_3348	Migut.02G018400	Mguttatus_var_IM62_v4.1	AT4G34650	Athaliana_Araport11	many-to-many
447_948_3092	Migut.02G018500	Mguttatus_var_IM62_v4.1	AT2G21340	Athaliana_Araport11	many-to-one
447_948_3092	Migut.02G018600	Mguttatus_var_IM62_v4.1	AT2G21340	Athaliana_Araport11	many-to-one
447_948_10790	Migut.02G018700	Mguttatus_var_IM62_v4.1	AT2G21350	Athaliana_Araport11	one-to-many
447_948_10790	Migut.02G018700	Mguttatus_var_IM62_v4.1	AT4G39040	Athaliana_Araport11	one-to-many
447_948_3202	Migut.02G018800	Mguttatus_var_IM62_v4.1	AT2G21370	Athaliana_Araport11	one-to-one
447_948_468	Migut.02G018900	Mguttatus_var_IM62_v4.1	AT4G39050	Athaliana_Araport11	many-to-many
447_948_468	Migut.02G018900	Mguttatus_var_IM62_v4.1	AT2G21380	Athaliana_Araport11	many-to-many
447_948_6984	Migut.02G019000	Mguttatus_var_IM62_v4.1	AT3G09710	Athaliana_Araport11	many-to-many
447_948_6984	Migut.02G019000	Mguttatus_var_IM62_v4.1	AT5G03040	Athaliana_Araport11	many-to-many
447_948_9724	Migut.02G019100	Mguttatus_var_IM62_v4.1	AT4G39070	Athaliana_Araport11	one-to-one
447_948_6642	Migut.02G019200	Mguttatus_var_IM62_v4.1	AT2G21385	Athaliana_Araport11	one-to-one
447_948_10978	Migut.02G019500	Mguttatus_var_IM62_v4.1	AT4G36260	Athaliana_Araport11	one-to-many
447_948_10978	Migut.02G019500	Mguttatus_var_IM62_v4.1	AT2G18120	Athaliana_Araport11	one-to-many
447_948_532	Migut.02G019600	Mguttatus_var_IM62_v4.1	AT4G39080	Athaliana_Araport11	one-to-many
447_948_532	Migut.02G019600	Mguttatus_var_IM62_v4.1	AT2G21410	Athaliana_Araport11	one-to-many
447_948_4247	Migut.02G019700	Mguttatus_var_IM62_v4.1	AT4G39090	Athaliana_Araport11	many-to-many
447_948_4247	Migut.02G019700	Mguttatus_var_IM62_v4.1	AT2G21430	Athaliana_Araport11	many-to-many
447_948_2111	Migut.02G019800	Mguttatus_var_IM62_v4.1	AT2G16430	Athaliana_Araport11	many-to-one
447_948_2111	Migut.02G019900	Mguttatus_var_IM62_v4.1	AT2G16430	Athaliana_Araport11	many-to-one
447_948_3014	Migut.02G020000	Mguttatus_var_IM62_v4.1	AT2G16405	Athaliana_Araport11	one-to-one
447_948_8055	Migut.02G020100	Mguttatus_var_IM62_v4.1	AT4G39100	Athaliana_Araport11	many-to-one
447_948_7194	Migut.02G020200	Mguttatus_var_IM62_v4.1	AT2G16400	Athaliana_Araport11	one-to-many
447_948_7194	Migut.02G020200	Mguttatus_var_IM62_v4.1	AT4G34610	Athaliana_Araport11	one-to-many
447_948_1609	Migut.02G020300	Mguttatus_var_IM62_v4.1	AT2G16390	Athaliana_Araport11	one-to-one
447_948_1424	Migut.02G020400	Mguttatus_var_IM62_v4.1	AT2G21470	Athaliana_Araport11	one-to-one
447_948_2582	Migut.02G020500	Mguttatus_var_IM62_v4.1	AT1G45000	Athaliana_Araport11	many-to-many
447_948_2582	Migut.02G020500	Mguttatus_var_IM62_v4.1	AT5G43010	Athaliana_Araport11	many-to-many
447_948_5927	Migut.02G020600	Mguttatus_var_IM62_v4.1	AT4G39120	Athaliana_Araport11	one-to-one
447_948_12153	Migut.02G020700	Mguttatus_var_IM62_v4.1	AT2G21490	Athaliana_Araport11	one-to-one
447_948_8527	Migut.02G020800	Mguttatus_var_IM62_v4.1	AT4G39140	Athaliana_Araport11	many-to-many
447_948_8527	Migut.02G020800	Mguttatus_var_IM62_v4.1	AT2G21500	Athaliana_Araport11	many-to-many
447_948_12114	Migut.02G020900	Mguttatus_var_IM62_v4.1	AT2G16385	Athaliana_Araport11	one-to-one
447_948_1614	Migut.02G021400	Mguttatus_var_IM62_v4.1	AT4G39170	Athaliana_Araport11	many-to-many
447_948_1614	Migut.02G021400	Mguttatus_var_IM62_v4.1	AT2G21520	Athaliana_Araport11	many-to-many
447_948_3039	Migut.02G021500	Mguttatus_var_IM62_v4.1	AT2G21540	Athaliana_Araport11	many-to-many
447_948_3039	Migut.02G021500	Mguttatus_var_IM62_v4.1	AT4G39180	Athaliana_Araport11	many-to-many
447_948_11479	Migut.02G021700	Mguttatus_var_IM62_v4.1	AT4G34560	Athaliana_Araport11	many-to-one
447_948_10743	Migut.02G021800	Mguttatus_var_IM62_v4.1	AT4G39200	Athaliana_Araport11	many-to-many
447_948_10743	Migut.02G021800	Mguttatus_var_IM62_v4.1	AT2G21580	Athaliana_Araport11	many-to-many
447_948_10743	Migut.02G021800	Mguttatus_var_IM62_v4.1	AT4G34555	Athaliana_Araport11	many-to-many
447_948_7789	Migut.02G021900	Mguttatus_var_IM62_v4.1	AT5G10480	Athaliana_Araport11	one-to-one
447_948_2558	Migut.02G022000	Mguttatus_var_IM62_v4.1	AT4G39210	Athaliana_Araport11	one-to-many
447_948_2558	Migut.02G022000	Mguttatus_var_IM62_v4.1	AT2G21590	Athaliana_Araport11	one-to-many
447_948_11324	Migut.02G022100	Mguttatus_var_IM62_v4.1	AT2G16365	Athaliana_Araport11	many-to-one
447_948_8300	Migut.02G022200	Mguttatus_var_IM62_v4.1	AT2G21600	Athaliana_Araport11	many-to-many
447_948_8300	Migut.02G022200	Mguttatus_var_IM62_v4.1	AT4G39220	Athaliana_Araport11	many-to-many
447_948_6706	Migut.02G022400	Mguttatus_var_IM62_v4.1	AT4G34540	Athaliana_Araport11	one-to-one
447_948_8667	Migut.02G022500	Mguttatus_var_IM62_v4.1	AT2G21620	Athaliana_Araport11	one-to-one
447_948_11452	Migut.02G022800	Mguttatus_var_IM62_v4.1	AT4G39250	Athaliana_Araport11	one-to-many
447_948_11452	Migut.02G022800	Mguttatus_var_IM62_v4.1	AT2G21650	Athaliana_Araport11	one-to-many
447_948_704	Migut.02G023000	Mguttatus_var_IM62_v4.1	AT1G76720	Athaliana_Araport11	many-to-many
447_948_704	Migut.02G023000	Mguttatus_var_IM62_v4.1	AT1G76820	Athaliana_Araport11	many-to-many
447_948_704	Migut.02G023000	Mguttatus_var_IM62_v4.1	AT1G76810	Athaliana_Araport11	many-to-many
447_948_3098	Migut.02G023100	Mguttatus_var_IM62_v4.1	AT2G16250	Athaliana_Araport11	many-to-one
447_948_4867	Migut.02G023300	Mguttatus_var_IM62_v4.1	AT2G21710	Athaliana_Araport11	one-to-one
447_948_9787	Migut.02G023400	Mguttatus_var_IM62_v4.1	AT2G16930	Athaliana_Araport11	one-to-many
447_948_9787	Migut.02G023400	Mguttatus_var_IM62_v4.1	AT5G15220	Athaliana_Araport11	one-to-many
447_948_12022	Migut.02G023500	Mguttatus_var_IM62_v4.1	AT4G39300	Athaliana_Araport11	one-to-one
447_948_4308	Migut.02G023800	Mguttatus_var_IM62_v4.1	AT4G34500	Athaliana_Araport11	many-to-one
447_948_3080	Migut.02G023900	Mguttatus_var_IM62_v4.1	AT4G34490	Athaliana_Araport11	many-to-one
447_948_3838	Migut.02G024100	Mguttatus_var_IM62_v4.1	AT4G34460	Athaliana_Araport11	one-to-one
447_948_349	Migut.02G024300	Mguttatus_var_IM62_v4.1	AT4G34450	Athaliana_Araport11	many-to-one
447_948_6658	Migut.02G024500	Mguttatus_var_IM62_v4.1	AT3G18820	Athaliana_Araport11	many-to-one
447_948_3074	Migut.02G024600	Mguttatus_var_IM62_v4.1	AT4G34430	Athaliana_Araport11	one-to-one
447_948_9143	Migut.02G024800	Mguttatus_var_IM62_v4.1	AT2G34570	Athaliana_Araport11	one-to-one
447_948_6679	Migut.02G024900	Mguttatus_var_IM62_v4.1	AT1G11750	Athaliana_Araport11	one-to-one
447_948_9353	Migut.02G025000	Mguttatus_var_IM62_v4.1	AT1G11755	Athaliana_Araport11	one-to-one
447_948_10098	Migut.02G025100	Mguttatus_var_IM62_v4.1	AT1G11760	Athaliana_Araport11	one-to-one
447_948_33	Migut.02G025200	Mguttatus_var_IM62_v4.1	AT1G49340	Athaliana_Araport11	one-to-one
447_948_6002	Migut.02G025300	Mguttatus_var_IM62_v4.1	AT3G18840	Athaliana_Araport11	one-to-one
447_948_7428	Migut.02G025400	Mguttatus_var_IM62_v4.1	AT4G33460	Athaliana_Araport11	one-to-one
447_948_8353	Migut.02G025500	Mguttatus_var_IM62_v4.1	AT2G05590	Athaliana_Araport11	one-to-one
447_948_3026	Migut.02G025600	Mguttatus_var_IM62_v4.1	AT3G18830	Athaliana_Araport11	many-to-one
447_948_9506	Migut.02G025700	Mguttatus_var_IM62_v4.1	AT4G36720	Athaliana_Araport11	one-to-one
447_948_3807	Migut.02G025800	Mguttatus_var_IM62_v4.1	AT1G75110	Athaliana_Araport11	many-to-many
447_948_3807	Migut.02G025800	Mguttatus_var_IM62_v4.1	AT1G19360	Athaliana_Araport11	many-to-many
447_948_5114	Migut.02G026400	Mguttatus_var_IM62_v4.1	AT4G34320	Athaliana_Araport11	many-to-one
447_948_5287	Migut.02G026500	Mguttatus_var_IM62_v4.1	AT3G18850	Athaliana_Araport11	one-to-one
447_948_1048	Migut.02G026600	Mguttatus_var_IM62_v4.1	AT3G18860	Athaliana_Araport11	one-to-one
447_948_2550	Migut.02G026800	Mguttatus_var_IM62_v4.1	AT1G49380	Athaliana_Araport11	one-to-one
447_948_2556	Migut.02G027000	Mguttatus_var_IM62_v4.1	AT4G34350	Athaliana_Araport11	many-to-one
447_948_5469	Migut.02G027100	Mguttatus_var_IM62_v4.1	AT3G18890	Athaliana_Araport11	one-to-one
447_948_2556	Migut.02G027200	Mguttatus_var_IM62_v4.1	AT4G34350	Athaliana_Araport11	many-to-one
447_948_6944	Migut.02G027300	Mguttatus_var_IM62_v4.1	AT4G34360	Athaliana_Araport11	one-to-one
447_948_2077	Migut.02G027400	Mguttatus_var_IM62_v4.1	AT2G16090	Athaliana_Araport11	many-to-many
447_948_2077	Migut.02G027400	Mguttatus_var_IM62_v4.1	AT4G34370	Athaliana_Araport11	many-to-many
447_948_9797	Migut.02G027600	Mguttatus_var_IM62_v4.1	AT2G16070	Athaliana_Araport11	many-to-one
447_948_7032	Migut.02G027800	Mguttatus_var_IM62_v4.1	AT2G16050	Athaliana_Araport11	many-to-one
447_948_11898	Migut.02G027900	Mguttatus_var_IM62_v4.1	AT1G49410	Athaliana_Araport11	one-to-one
447_948_8072	Migut.02G028000	Mguttatus_var_IM62_v4.1	AT3G18930	Athaliana_Araport11	one-to-one
447_948_1310	Migut.02G028100	Mguttatus_var_IM62_v4.1	AT1G49430	Athaliana_Araport11	one-to-one
447_948_11407	Migut.02G029000	Mguttatus_var_IM62_v4.1	AT2G26500	Athaliana_Araport11	one-to-one
447_948_11615	Migut.02G029200	Mguttatus_var_IM62_v4.1	AT4G33280	Athaliana_Araport11	one-to-one
447_948_974	Migut.02G029400	Mguttatus_var_IM62_v4.1	AT2G15900	Athaliana_Araport11	many-to-one
447_948_9922	Migut.02G029500	Mguttatus_var_IM62_v4.1	AT2G15890	Athaliana_Araport11	one-to-one
447_948_10322	Migut.02G029600	Mguttatus_var_IM62_v4.1	AT3G19020	Athaliana_Araport11	one-to-many
447_948_10322	Migut.02G029600	Mguttatus_var_IM62_v4.1	AT4G33970	Athaliana_Araport11	one-to-many
447_948_10322	Migut.02G029600	Mguttatus_var_IM62_v4.1	AT2G15880	Athaliana_Araport11	one-to-many
447_948_10322	Migut.02G029600	Mguttatus_var_IM62_v4.1	AT1G49490	Athaliana_Araport11	one-to-many
447_948_5370	Migut.02G029700	Mguttatus_var_IM62_v4.1	AT2G15860	Athaliana_Araport11	one-to-one
447_948_1215	Migut.02G029800	Mguttatus_var_IM62_v4.1	AT4G13970	Athaliana_Araport11	one-to-one
447_948_5777	Migut.02G029900	Mguttatus_var_IM62_v4.1	AT3G19000	Athaliana_Araport11	many-to-many
447_948_5777	Migut.02G029900	Mguttatus_var_IM62_v4.1	AT3G19010	Athaliana_Araport11	many-to-many
447_948_102	Migut.02G030000	Mguttatus_var_IM62_v4.1	AT3G19050	Athaliana_Araport11	one-to-one
447_948_4312	Migut.02G030100	Mguttatus_var_IM62_v4.1	AT2G19940	Athaliana_Araport11	one-to-one
447_948_3433	Migut.02G030200	Mguttatus_var_IM62_v4.1	AT4G33950	Athaliana_Araport11	one-to-one
447_948_1912	Migut.02G030300	Mguttatus_var_IM62_v4.1	AT2G15820	Athaliana_Araport11	one-to-one
447_948_6446	Migut.02G030600	Mguttatus_var_IM62_v4.1	AT1G49570	Athaliana_Araport11	one-to-one
447_948_11893	Migut.02G030700	Mguttatus_var_IM62_v4.1	AT2G26520	Athaliana_Araport11	one-to-one
447_948_5106	Migut.02G030800	Mguttatus_var_IM62_v4.1	AT4G33945	Athaliana_Araport11	one-to-one
447_948_9231	Migut.02G031100	Mguttatus_var_IM62_v4.1	AT1G49590	Athaliana_Araport11	one-to-one
447_948_10135	Migut.02G031200	Mguttatus_var_IM62_v4.1	AT2G15760	Athaliana_Araport11	one-to-one
447_948_5241	Migut.02G031700	Mguttatus_var_IM62_v4.1	AT2G15730	Athaliana_Araport11	many-to-many
447_948_5241	Migut.02G031700	Mguttatus_var_IM62_v4.1	AT4G34420	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT1G19190	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT1G49650	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT3G48700	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT3G48690	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT2G03550	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT1G49660	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032000	Mguttatus_var_IM62_v4.1	AT1G49640	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032100	Mguttatus_var_IM62_v4.1	AT1G19190	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032100	Mguttatus_var_IM62_v4.1	AT1G49650	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032100	Mguttatus_var_IM62_v4.1	AT3G48700	Athaliana_Araport11	many-to-many
447_948_8393	Migut.02G032100	Mguttatus_var_IM62_v4.1	AT3G48690	Athaliana_Araport11	many-to-many
